popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
0,0.182,0.0243,11,-34.302,0,0.176,0.26,0.0348,0.0809,0.0326,80.14,114000,3,classique
0,0.591,0.19,0,-17.786,1,0.874,0.786,0.0672,0.131,0.433,75.488,193000,4,classique
0,0.467,0.257,5,-16.448,0,0.81,0.674,0.0382,0.127,0.351,152.48,203000,4,classique
0,0.335,0.147,3,-21.473,1,0.545,0.00129,0.0472,0.119,0.216,141.414,125500,4,classique
0,0.338,0.161,5,-19.271,0,0.812,0.00194,0.0555,0.122,0.246,93.277,193000,3,classique
0,0.247,0.0955,3,-20.916,0,0.671,0.644,0.0441,0.192,0.257,74.213,236947,5,classique
45,0.361,0.175,8,-14.302,0,0.993,0.222,0.0428,0.125,0.157,117.646,337600,4,classique
10,0.347,0.34,4,-15.398,1,0.822,0.116,0.0793,0.129,0.178,126.753,118133,4,classique
5,0.359,0.12,6,-26.45,0,0.906,0.849,0.0381,0.291,0.471,105.987,250133,3,classique
0,0.392,0.316,11,-15.003,1,0.864,0.884,0.053,0.105,0.501,138.453,186000,4,classique
0,0.449,0.5,1,-16.903,1,0.834,0.0346,0.0319,0.0814,0.896,109.618,272000,4,classique
8,0.481,0.0493,9,-28.452,1,0.992,0.911,0.0435,0.107,0.201,103.282,457200,4,classique
0,0.382,0.206,2,-14.842,1,0.827,0.0402,0.0334,0.0769,0.145,129.676,352907,4,classique
0,0.197,0.129,4,-18.499,1,0.984,0.0447,0.0479,0.127,0.0649,87.393,302067,3,classique
68,0.0939,0.0336,2,-24.041,0,0.927,0.83,0.0606,0.0954,0.0516,67.359,207267,3,classique
9,0.601,0.199,4,-16.614,1,0.954,0.918,0.041,0.104,0.547,121.928,206600,3,classique
0,0.168,0.0257,6,-24.736,0,0.871,0.225,0.0451,0.107,0.0398,72.991,212867,3,classique
11,0.256,0.155,3,-20.184,0,0.928,0.698,0.0362,0.152,0.301,99.661,179560,4,classique
10,0.294,0.0775,10,-21.171,1,0.922,5.56e-06,0.0426,0.676,0.139,100.023,179413,4,classique
0,0.416,0.352,2,-11.625,1,0.943,0.447,0.0271,0.142,0.381,99.5,247573,4,classique
0,0.296,0.32,2,-13.351,1,0.962,0.605,0.0289,0.477,0.485,85.981,235933,4,classique
5,0.28,0.145,4,-20.724,1,0.971,2.22e-06,0.0337,0.198,0.344,106.979,199560,4,classique
3,0.213,0.181,6,-19.332,0,0.992,0.933,0.0371,0.102,0.138,80.87,182307,4,classique
3,0.122,0.0265,2,-27.486,0,0.925,0.907,0.0341,0.11,0.036,66.701,207947,4,classique
0,0.251,0.152,2,-15.574,0,0.695,0.217,0.0437,0.363,0.109,135.219,153227,3,classique
0,0.183,0.21,2,-16.921,0,0.77,0.0341,0.0406,0.121,0.148,90.503,354200,4,classique
19,0.361,0.264,8,-18.377,0,0.966,0.195,0.0573,0.1,0.514,93.868,457560,4,classique
