popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
32,0.563,0.955,2,-3.17,1,0.0146,0.00196,0.078,0.451,0.233,94.975,189923,4,electro
47,0.539,0.794,0,-9.073,0,0.0604,0.274,0.0546,0.18,0.125,99.946,322387,4,electro
47,0.526,0.995,0,-0.445,0,0.105,0.0556,0.0617,0.376,0.419,100.017,230400,4,electro
0,0.447,0.993,5,-0.77,1,0.000505,0.981,0.0431,0.517,0.0389,100.005,158400,4,electro
45,0.437,0.997,10,-1.164,0,0.115,0.811,0.226,0.347,0.111,97.406,179684,3,electro
0,0.609,0.996,11,-1.29,0,0.00398,0.295,0.0982,0.513,0.181,100.016,250739,4,electro
47,0.566,0.937,1,-2.632,1,0.0036,0.196,0.271,0.237,0.238,175.001,186514,4,electro
29,0.611,0.975,5,-1.456,0,0.408,0.889,0.134,0.1,0.136,100.005,213600,4,electro
31,0.704,0.948,6,-1.805,0,0.0242,0.666,0.0963,0.363,0.0573,100.034,230244,4,electro
45,0.456,0.856,2,-1.729,0,0.399,0.0162,0.038,0.283,0.0717,99.995,187801,4,electro
54,0.342,0.952,1,1.441,1,0.00917,0.000742,0.405,0.34,0.226,199.065,126016,4,electro
56,0.395,0.984,8,-3.404,1,0.0131,0.13,0.0911,0.38,0.261,200.07,236031,4,electro
47,0.535,0.908,4,-4.013,0,0.00029,2.18e-05,0.0578,0.819,0.429,190.101,247928,4,electro
60,0.372,0.988,1,-0.897,1,0.193,0.00291,0.411,0.0731,0.314,94.983,192644,4,electro
35,0.612,0.898,11,-5.762,0,0.00168,0.275,0.0667,0.0729,0.341,180.023,389444,4,electro
0,0.646,0.98,0,-2.673,1,0.0241,0.862,0.0821,0.366,0.104,99.995,273600,4,electro
46,0.319,0.953,8,-3.307,0,0.58,0.21,0.234,0.0952,0.081,100.035,211513,3,electro
0,0.623,0.988,3,-3.971,0,0.077,0.169,0.102,0.286,0.392,99.951,243600,4,electro
33,0.49,0.995,5,-2.562,1,0.00307,0.0297,0.452,0.951,0.238,174.877,170414,4,electro
50,0.63,0.991,1,-2.69,1,0.00205,0.509,0.236,0.144,0.04,100.001,220803,4,electro
30,0.559,0.991,6,-2.409,1,0.0266,1.94e-06,0.416,0.227,0.0491,155.089,244645,3,electro
31,0.335,0.979,8,-0.932,1,0.00195,0.165,0.0648,0.511,0.181,95.11,190439,4,electro
24,0.658,0.987,11,-0.259,0,0.0436,0.687,0.349,0.261,0.157,100.096,240600,4,electro
51,0.564,0.897,5,-5.794,0,0.00106,0.674,0.0814,0.0967,0.226,139.999,194571,4,electro
32,0.643,0.876,0,-5.9,0,0.00424,0.942,0.0546,0.0768,0.256,128.016,164341,4,electro
43,0.731,0.91,7,-2.788,1,0.000213,0.0,0.356,0.194,0.719,100.014,268800,4,electro
32,0.506,0.945,1,-0.744,1,0.00237,0.0868,0.0983,0.121,0.0399,94.967,233053,4,electro
34,0.549,0.978,6,-0.751,0,0.00274,0.0594,0.104,0.62,0.0676,95.046,176842,4,electro
33,0.402,0.994,2,-1.534,1,0.0154,0.747,0.411,0.139,0.0332,110.052,200727,4,electro
34,0.559,0.93,10,-1.548,1,0.00121,8.34e-05,0.101,0.157,0.0629,99.989,198300,4,electro
41,0.333,0.985,5,-2.843,0,0.0326,0.769,0.0563,0.226,0.393,135.24,189826,4,electro
0,0.763,0.774,9,-11.072,1,0.532,0.921,0.0945,0.0838,0.0402,160.074,270080,4,electro
47,0.452,0.988,11,-3.481,1,0.0168,0.0,0.058,0.201,0.0828,92.463,219243,4,electro
48,0.582,0.906,11,-3.081,0,0.019,0.000458,0.0811,0.331,0.355,159.975,202500,4,electro
56,0.575,0.979,8,-1.561,0,0.0321,0.0,0.396,0.34,0.366,155.032,295647,4,electro
57,0.607,0.823,6,-3.984,0,0.00615,0.641,0.0431,0.423,0.25,160.031,220500,4,electro
58,0.722,0.991,11,-5.18,0,0.0559,0.291,0.147,0.285,0.524,160.041,171050,4,electro
40,0.622,0.983,9,-0.642,1,0.227,7.19e-06,0.182,0.408,0.0916,139.942,213442,4,electro
42,0.645,0.959,7,-2.928,1,0.0832,0.554,0.0526,0.139,0.0261,102.516,318439,4,electro
41,0.859,0.931,1,-1.868,0,0.414,0.00172,0.0709,0.0368,0.961,120.064,165403,4,electro
68,0.569,0.996,5,-0.45,1,0.198,0.0114,0.224,0.707,0.461,100.02,201452,3,electro
41,0.461,0.984,0,-1.695,0,0.000266,0.411,0.25,0.344,0.0912,97.466,217865,1,electro
55,0.582,0.953,5,-6.113,0,0.00136,0.00197,0.0567,0.324,0.12,138.025,172174,4,electro
57,0.472,0.929,1,-4.439,1,0.0137,0.0262,0.0412,0.166,0.0663,100.035,188400,1,electro
63,0.689,0.77,6,-5.646,1,0.041,0.173,0.0485,0.113,0.161,140.079,180155,4,electro
31,0.42,0.995,6,-0.382,0,0.0282,0.073,0.36,0.149,0.102,101.35,271700,4,electro
0,0.702,0.459,2,-6.8,1,0.0507,0.907,0.0826,0.6,0.334,165.015,241476,4,electro
51,0.579,0.996,7,-1.767,0,0.29,0.394,0.144,0.539,0.397,100.017,203850,4,electro
62,0.436,0.869,4,-2.473,0,0.0542,0.0,0.0615,0.0979,0.0383,155.051,289549,4,electro
20,0.574,0.999,1,0.761,1,0.0465,0.695,0.0701,0.069,0.217,102.511,194341,4,electro
25,0.502,0.91,7,-4.455,1,0.000216,0.868,0.0416,0.103,0.0284,100.019,199200,4,electro
42,0.598,0.989,10,-1.362,0,0.28,0.0862,0.272,0.115,0.137,100.013,216000,4,electro
35,0.702,0.926,0,-1.812,1,0.0575,0.0,0.3,0.135,0.508,169.988,194835,4,electro
24,0.619,0.95,1,-5.606,1,0.00043,0.826,0.0647,0.201,0.146,100.039,254400,4,electro
42,0.425,0.982,7,-1.856,1,0.00158,0.111,0.072,0.193,0.2,95.0,169263,4,electro
55,0.242,0.756,7,-3.162,1,0.15,0.282,0.0635,0.0889,0.0393,92.821,276044,4,electro
42,0.438,0.98,7,-2.215,1,0.101,0.00526,0.171,0.572,0.0411,103.751,215405,4,electro
17,0.324,0.921,10,-4.584,0,0.0535,0.0,0.389,0.34,0.404,149.87,233117,4,electro
24,0.697,0.977,5,-1.993,1,0.00132,0.808,0.249,0.0608,0.33,99.965,206872,4,electro
0,0.582,0.906,1,-2.91,1,0.0205,1.76e-05,0.387,0.321,0.152,160.069,149266,4,electro
22,0.526,0.978,1,-0.745,1,0.0355,2.04e-06,0.22,0.341,0.456,159.916,220875,4,electro
35,0.499,0.965,0,-3.682,1,0.00229,0.0,0.122,0.366,0.286,150.059,221200,4,electro
22,0.417,0.979,11,-3.629,1,0.0147,3.4e-06,0.534,0.179,0.0599,160.008,240000,3,electro
31,0.484,0.998,8,-0.14,1,0.00141,0.231,0.0716,0.0667,0.196,160.074,169500,4,electro
21,0.586,0.979,4,-1.831,1,0.0298,0.361,0.454,0.377,0.211,156.969,281274,4,electro
14,0.617,0.999,9,1.036,1,0.287,0.0631,0.3,0.309,0.0584,114.985,193297,4,electro
22,0.564,0.978,0,-3.943,1,0.00161,0.206,0.245,0.0694,0.466,159.991,201750,4,electro
40,0.585,0.996,7,-1.149,1,0.0195,0.00239,0.114,0.127,0.46,100.046,201600,4,electro
31,0.628,0.983,11,-1.689,0,0.0972,0.000724,0.225,0.415,0.512,159.962,212543,4,electro
22,0.655,0.992,11,-1.518,0,0.0393,0.386,0.221,0.137,0.679,160.061,157500,4,electro
20,0.665,0.945,1,-1.612,1,0.113,0.00144,0.0967,0.583,0.491,160.029,156016,4,electro
20,0.562,0.951,11,-3.831,0,0.0585,0.0,0.238,0.255,0.353,159.938,175144,4,electro
33,0.506,0.924,7,-1.88,0,0.245,0.649,0.0481,0.228,0.062,95.005,246632,4,electro
8,0.591,0.938,6,-2.614,0,0.000289,7.35e-05,0.103,0.07,0.605,115.023,125217,4,electro
15,0.605,0.905,10,-1.696,0,0.0131,0.0357,0.0684,0.0279,0.108,95.023,284211,4,electro
22,0.591,0.964,5,-3.13,0,0.0301,0.000439,0.137,0.127,0.545,159.974,137997,4,electro
26,0.668,0.993,1,-1.455,0,0.33,0.0218,0.341,0.105,0.316,160.021,130125,4,electro
35,0.393,0.996,5,0.62,1,0.0281,0.027,0.264,0.0473,0.198,99.926,214802,4,electro
24,0.638,0.952,5,-1.051,1,0.0139,0.503,0.132,0.574,0.191,107.494,236651,4,electro
45,0.765,0.947,4,-4.14,0,0.00231,0.308,0.162,0.058,0.424,157.942,194434,4,electro
18,0.646,0.899,9,-5.477,1,0.0032,0.0884,0.247,0.0835,0.341,155.074,219948,4,electro
30,0.395,0.97,7,-2.539,0,0.186,5.36e-06,0.657,0.378,0.173,159.848,211500,4,electro
37,0.535,0.943,11,-2.651,0,0.000124,0.361,0.169,0.243,0.381,177.005,263729,4,electro
34,0.555,0.993,7,0.279,1,0.0339,0.116,0.405,0.085,0.109,100.037,201530,4,electro
11,0.718,0.982,2,-1.533,1,0.00247,0.0125,0.0994,0.624,0.0489,97.467,192000,4,electro
34,0.652,0.979,7,-0.06,1,0.0651,0.00427,0.16,0.145,0.219,99.918,230175,4,electro
0,0.606,0.994,1,-1.354,1,0.0224,1.09e-06,0.406,0.411,0.145,154.85,187359,4,electro
10,0.558,0.935,1,-5.943,1,0.00097,0.64,0.149,0.404,0.183,158.061,222516,4,electro
19,0.428,0.916,1,-4.671,1,0.041,0.00765,0.194,0.784,0.266,154.966,175267,4,electro
23,0.421,0.969,9,-2.4,0,0.00225,4.03e-06,0.345,0.279,0.604,155.012,135005,4,electro
30,0.591,0.931,7,-0.536,1,0.0789,4.46e-05,0.341,0.24,0.433,159.905,160496,4,electro
28,0.635,0.994,2,-1.703,1,0.0786,0.00199,0.0759,0.374,0.0617,95.003,242056,4,electro
43,0.765,0.997,1,0.856,1,0.0173,0.529,0.108,0.0711,0.706,99.978,196425,4,electro
0,0.659,0.99,0,-1.925,1,0.208,0.036,0.148,0.434,0.0724,100.026,164400,4,electro
22,0.655,0.973,11,-2.026,0,0.0289,0.514,0.198,0.214,0.149,100.019,259200,4,electro
9,0.713,0.995,11,0.791,0,0.0742,0.000481,0.145,0.116,0.192,99.982,201606,3,electro
50,0.498,0.936,11,-4.479,0,0.00507,2.84e-06,0.0766,0.12,0.334,154.872,241548,4,electro
20,0.515,0.905,5,-5.019,0,0.01,0.00183,0.236,0.638,0.218,155.054,222980,4,electro
22,0.764,0.993,1,0.131,1,0.0257,0.376,0.17,0.0793,0.694,174.992,194743,4,electro
23,0.505,0.982,9,-2.512,0,0.108,0.0,0.337,0.268,0.421,155.065,256452,4,electro
19,0.657,0.978,6,-2.939,0,0.0539,0.155,0.287,0.361,0.127,158.088,176297,4,electro
32,0.59,0.985,11,-1.219,0,0.0532,4.5e-06,0.467,0.366,0.246,160.044,186414,4,electro
55,0.572,0.985,0,-1.861,1,0.0839,0.593,0.153,0.109,0.0577,100.003,285600,4,electro
12,0.405,0.983,6,-6.725,0,0.0742,0.154,0.196,0.44,0.0388,154.944,238403,4,electro
32,0.639,0.983,7,-3.366,1,0.414,0.91,0.101,0.351,0.365,157.026,117723,4,electro
35,0.581,0.941,3,-4.402,0,0.0208,0.000471,0.314,0.58,0.397,155.046,142270,3,electro
34,0.575,0.976,5,-4.79,1,0.00459,0.803,0.104,0.131,0.0583,100.02,216000,4,electro
27,0.63,0.963,10,-0.502,0,0.0574,0.00755,0.104,0.635,0.362,101.993,244706,4,electro
31,0.682,0.961,6,0.089,0,0.00473,0.00762,0.0513,0.443,0.103,109.999,196977,4,electro
20,0.58,0.966,8,-3.193,0,0.0426,0.00253,0.179,0.277,0.364,153.974,246091,4,electro
50,0.666,0.984,11,-1.941,0,0.0496,0.681,0.161,0.123,0.102,99.986,234000,4,electro
36,0.662,0.955,0,1.181,1,0.0107,0.0309,0.093,0.206,0.231,102.498,172741,4,electro
52,0.576,0.936,10,-2.023,0,0.0328,0.0,0.0711,0.09,0.655,154.938,178839,4,electro
