popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
78,0.516,0.549,6,-13.741,1,0.501,0.00572,0.0373,0.184,0.907,176.941,288733,4,rock
53,0.537,0.701,1,-8.913,0,0.0972,0.0,0.0335,0.0832,0.583,120.919,281227,4,rock
3,0.598,0.743,6,-5.692,0,0.00133,0.000128,0.0273,0.353,0.524,128.02,244750,4,rock
75,0.811,0.41,9,-8.214,1,0.0365,6.63e-06,0.0391,0.0799,0.626,103.965,254493,4,rock
77,0.661,0.908,5,-4.897,1,0.052,0.0,0.039,0.0708,0.656,144.091,296080,4,rock
42,0.563,0.53,0,-9.675,1,0.17,8.33e-06,0.0338,0.191,0.362,147.169,213567,4,rock
76,0.445,0.706,8,-9.803,1,0.234,0.000252,0.0461,0.205,0.768,80.823,266720,4,rock
77,0.768,0.829,5,-5.109,1,0.0964,2.92e-05,0.0313,0.097,0.962,118.773,234333,4,rock
44,0.626,0.675,4,-6.994,0,0.0126,7.71e-06,0.041,0.284,0.681,129.978,183433,4,rock
82,0.491,0.583,7,-10.964,1,0.185,0.0,0.0376,0.406,0.908,150.566,183307,4,rock
81,0.527,0.942,1,-5.64,0,0.0115,0.0,0.0366,0.188,0.495,148.723,241307,4,rock
52,0.575,0.751,2,-7.591,1,0.0374,0.000667,0.0383,0.269,0.507,141.078,184080,4,rock
77,0.776,0.763,5,-8.124,1,0.182,0.00647,0.0534,0.077,0.82,128.433,280000,4,rock
79,0.547,0.257,0,-12.358,1,0.907,0.183,0.0252,0.0935,0.169,75.752,187867,4,rock
21,0.692,0.702,1,-6.364,1,0.438,0.113,0.0343,0.119,0.396,130.03,266937,4,rock
41,0.504,0.985,8,-2.729,1,3.15e-05,3.24e-05,0.271,0.162,0.424,108.012,250080,4,rock
59,0.294,0.509,7,-8.138,1,0.191,0.0,0.0336,0.177,0.26,110.949,206573,4,rock
51,0.569,0.536,11,-7.231,0,0.379,0.0,0.0325,0.111,0.187,94.019,232464,4,rock
62,0.684,0.21,1,-18.204,0,0.538,0.031,0.0841,0.143,0.681,83.383,112040,4,rock
34,0.473,0.932,7,-7.725,1,0.058,0.00407,0.0419,0.286,0.793,93.82,385027,4,rock
34,0.621,0.49,7,-9.603,1,0.589,7.29e-06,0.0285,0.159,0.636,109.963,360348,4,rock
62,0.624,0.682,6,-7.274,0,0.615,0.252,0.0302,0.288,0.432,122.084,295893,4,rock
80,0.48,0.542,0,-8.51,1,0.345,0.000609,0.0348,0.113,0.567,152.853,200560,4,rock
50,0.632,0.888,7,-6.713,1,0.385,0.0,0.38,0.125,0.378,139.999,185143,4,rock
75,0.575,0.318,0,-16.729,1,0.683,0.000202,0.109,0.0934,0.385,104.522,254173,4,rock
73,0.55,0.824,2,-5.988,1,0.448,0.000127,0.0334,0.366,0.777,114.512,214733,4,rock
27,0.423,0.746,6,-7.53,0,0.0767,0.0638,0.0732,0.117,0.485,167.895,229135,4,rock
80,0.545,0.64,4,-9.937,0,0.00249,0.0304,0.224,0.196,0.606,80.544,230480,4,rock
76,0.548,0.691,4,-13.553,0,0.015,0.106,0.0369,0.144,0.667,137.145,261933,4,rock
29,0.62,0.846,5,-5.961,1,0.0822,0.817,0.0318,0.236,0.722,112.024,184767,4,rock
77,0.267,0.953,1,-4.899,0,0.00211,0.0,0.096,0.283,0.568,84.989,267307,4,rock
76,0.714,0.937,6,-2.947,1,0.206,0.0,0.0399,0.0731,0.964,124.13,194147,4,rock
26,0.411,0.832,9,-5.971,0,0.00356,0.798,0.0316,0.105,0.419,87.994,211853,4,rock
73,0.63,0.551,9,-9.28,1,0.373,5.75e-05,0.0549,0.103,0.518,143.868,274493,4,rock
67,0.419,0.672,2,-6.353,1,0.623,0.0,0.0917,0.412,0.304,105.211,316467,4,rock
38,0.522,0.794,2,-6.129,1,0.0427,0.0033,0.0318,0.11,0.602,168.135,169787,4,rock
55,0.449,0.936,1,-5.447,1,0.000595,0.00213,0.0445,0.118,0.437,100.487,367280,4,rock
72,0.746,0.79,11,-4.7,0,0.0485,0.0261,0.0257,0.0534,0.891,107.231,220867,4,rock
33,0.618,0.467,8,-11.053,1,0.353,1.62e-05,0.0415,0.251,0.28,134.036,213358,4,rock
75,0.712,0.549,5,-9.484,1,0.011,0.0,0.0254,0.118,0.552,109.882,251067,4,rock
75,0.586,0.7,0,-9.558,1,0.0589,0.00125,0.0363,0.0318,0.897,147.245,295400,4,rock
28,0.553,0.397,2,-9.419,1,0.582,4.64e-05,0.0293,0.101,0.365,75.064,288656,4,rock
74,0.55,0.722,11,-11.729,0,0.25,0.0129,0.0283,0.11,0.716,103.886,434720,4,rock
75,0.55,0.525,7,-8.754,1,0.288,0.0172,0.0275,0.106,0.806,171.172,188440,4,rock
34,0.652,0.642,7,-8.621,0,0.524,0.636,0.0384,0.169,0.174,130.028,147692,4,rock
76,0.43,0.704,1,-8.008,0,0.000155,0.00221,0.0804,0.0933,0.703,118.242,315120,4,rock
18,0.523,0.758,2,-9.81,1,0.133,0.0,0.0403,0.0952,0.766,135.437,277267,4,rock
36,0.657,0.493,0,-9.478,1,0.66,7.98e-06,0.0255,0.0885,0.522,84.084,238530,4,rock
75,0.438,0.71,2,-12.412,1,0.262,0.537,0.0919,0.221,0.53,145.928,210373,4,rock
