popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
59,0.832,0.557,7,-3.947,0,0.307,0.0,0.053,0.176,0.279,125.999,200453,4,rap
66,0.736,0.482,4,-8.242,1,0.327,0.0,0.196,0.229,0.608,140.064,224507,4,rap
4,0.745,0.642,7,-6.257,0,0.0204,0.0,0.287,0.0658,0.226,179.974,131280,4,rap
66,0.853,0.637,3,-5.924,0,0.129,0.0,0.331,0.267,0.496,86.048,156195,4,rap
69,0.793,0.344,6,-9.757,1,0.112,1.68e-06,0.357,0.15,0.45,166.105,233880,4,rap
80,0.912,0.412,7,-8.074,1,0.0165,0.0126,0.123,0.104,0.423,154.983,238614,4,rap
54,0.749,0.641,6,-5.268,1,0.538,0.0,0.0444,0.0775,0.409,140.08,223173,4,rap
75,0.744,0.715,0,-6.103,1,0.101,0.0,0.351,0.0919,0.34,154.962,179773,4,rap
65,0.844,0.513,1,-8.769,1,0.178,0.0,0.335,0.0845,0.344,128.085,244941,4,rap
0,0.704,0.758,0,-3.537,1,0.233,0.00144,0.0402,0.0924,0.534,120.003,214907,4,rap
75,0.785,0.62,8,-6.667,1,0.0138,0.0,0.254,0.15,0.478,78.477,235535,4,rap
68,0.877,0.477,9,-7.379,0,0.307,0.0,0.0587,0.0929,0.552,127.023,226743,4,rap
70,0.755,0.615,4,-8.245,1,0.00587,1.75e-06,0.0454,0.109,0.039,105.955,215364,4,rap
72,0.721,0.508,7,-7.496,1,0.317,0.0,0.394,0.153,0.457,159.911,166343,4,rap
78,0.97,0.463,10,-7.259,1,0.0957,0.0,0.366,0.151,0.46,108.003,142417,4,rap
72,0.729,0.603,6,-6.736,0,0.0948,0.0,0.0666,0.113,0.207,134.972,243976,4,rap
75,0.715,0.639,5,-5.017,0,0.0622,0.0,0.0752,0.157,0.151,149.996,205800,4,rap
85,0.88,0.428,9,-8.28,1,0.149,5.05e-05,0.206,0.114,0.333,100.007,172800,4,rap
73,0.594,0.798,4,-5.244,1,0.115,0.0,0.0844,0.143,0.381,142.049,191840,4,rap
83,0.963,0.346,5,-9.309,0,0.0355,0.0,0.53,0.108,0.562,119.957,142273,4,rap
83,0.732,0.75,11,-6.366,0,0.00264,0.0,0.231,0.109,0.401,155.096,182707,4,rap
59,0.731,0.657,0,-8.56,1,0.0591,0.0,0.0434,0.0874,0.49,159.97,184490,4,rap
71,0.74,0.488,1,-7.664,0,0.234,0.0,0.27,0.241,0.584,149.042,120133,4,rap
66,0.823,0.768,11,-6.21,1,0.0146,1.03e-06,0.0819,0.127,0.216,115.021,274320,4,rap
0,0.405,0.646,4,-3.206,0,0.331,0.0,0.0476,0.103,0.17,130.218,156267,4,rap
0,0.614,0.66,0,-2.848,1,0.19,0.0,0.0441,0.211,0.452,145.01,245267,4,rap
0,0.442,0.737,7,-5.046,1,0.0589,0.0,0.109,0.102,0.21,112.93,218320,5,rap
0,0.499,0.8,1,-2.665,0,0.0906,0.0,0.0502,0.147,0.272,139.919,229573,4,rap
81,0.703,0.757,1,-3.612,1,0.617,0.0,0.05,0.106,0.696,82.008,221747,4,rap
35,0.922,0.581,10,-7.495,1,0.00104,5.86e-05,0.27,0.105,0.595,140.022,181263,4,rap
80,0.884,0.347,8,-8.227,0,0.015,7e-06,0.35,0.0871,0.376,75.016,220307,4,rap
0,0.741,0.415,2,-6.775,0,0.318,0.0,0.0489,0.104,0.404,87.079,154880,4,rap
0,0.714,0.532,11,-6.837,0,0.675,0.0,0.271,0.138,0.831,204.096,117013,4,rap
24,0.854,0.554,8,-4.684,1,0.769,1.84e-06,0.172,0.0749,0.272,142.069,163121,4,rap
0,0.852,0.679,0,-7.715,0,0.0449,0.0,0.247,0.201,0.742,100.009,172800,4,rap
75,0.617,0.684,0,-3.618,1,0.0545,0.0,0.0439,0.104,0.295,132.113,150867,4,rap
71,0.542,0.674,6,-4.169,1,0.0588,0.0,0.21,0.0955,0.667,76.388,196760,4,rap
64,0.852,0.73,1,-5.803,1,0.0219,0.0,0.0579,0.336,0.394,92.506,157693,4,rap
70,0.768,0.652,1,-2.708,0,0.113,0.0,0.307,0.107,0.777,154.187,144935,4,rap
0,0.744,0.709,0,-5.359,1,0.275,0.0,0.101,0.126,0.72,89.969,141333,4,rap
1,0.745,0.715,1,-3.368,0,0.128,0.0,0.245,0.182,0.342,94.513,136032,4,rap
84,0.598,0.427,7,-8.764,0,0.0546,5.83e-06,0.0317,0.21,0.0605,76.469,175721,4,rap
70,0.522,0.728,3,-3.801,0,0.00134,0.0,0.0323,0.132,0.18,124.045,321560,4,rap
49,0.864,0.551,3,-5.198,1,0.144,0.0,0.22,0.104,0.38,139.934,238534,4,rap
62,0.507,0.464,3,-8.531,0,0.398,2.62e-05,0.171,0.603,0.277,147.984,242507,4,rap
71,0.648,0.631,4,-5.662,0,0.377,0.0,0.103,0.12,0.142,105.989,349933,4,rap
55,0.793,0.574,5,-3.509,0,0.011,0.0,0.0435,0.156,0.0601,136.982,199227,4,rap
71,0.81,0.582,5,-5.098,0,0.0862,0.00681,0.125,0.207,0.503,95.004,209116,4,rap
65,0.629,0.578,1,-4.704,1,0.2,0.0,0.0428,0.151,0.211,79.94,307000,4,rap
58,0.696,0.8,2,-5.68,1,0.000819,0.0,0.0324,0.0954,0.0635,110.013,235533,4,rap
66,0.655,0.496,3,-4.139,0,0.0335,0.0,0.0364,0.156,0.28,137.945,219360,4,rap
64,0.585,0.737,4,-4.121,0,0.0661,0.0,0.191,0.0904,0.0497,171.853,201263,4,rap
56,0.527,0.521,10,-8.341,0,0.0114,0.0232,0.033,0.167,0.127,99.438,176160,4,rap
64,0.688,0.658,1,-4.155,1,0.105,1.89e-06,0.0695,0.335,0.28,75.615,226397,4,rap
63,0.733,0.578,0,-5.245,0,0.0859,1.19e-06,0.0417,0.403,0.447,142.028,222318,4,rap
65,0.706,0.559,4,-5.216,0,0.0372,0.0,0.0416,0.379,0.252,78.534,217405,4,rap
80,0.712,0.481,4,-5.415,0,0.173,0.0,0.0487,0.241,0.062,140.0,196138,4,rap
69,0.834,0.731,10,-5.603,0,0.0462,0.0,0.0566,0.0731,0.681,140.001,176720,4,rap
67,0.675,0.23,1,-10.363,0,0.191,0.0,0.204,0.104,0.101,173.962,211920,4,rap
67,0.866,0.648,1,-3.675,1,0.009,0.0,0.0543,0.0967,0.0798,150.058,140793,4,rap
62,0.668,0.844,1,-4.151,1,0.00389,0.00879,0.0956,0.119,0.33,159.108,172017,4,rap
75,0.474,0.631,5,-5.884,0,0.0687,0.0,0.343,0.132,0.425,180.051,189323,4,rap
77,0.769,0.787,11,-3.909,1,0.189,0.0,0.367,0.129,0.836,126.77,159715,4,rap
65,0.845,0.631,7,-8.206,0,0.188,0.0,0.216,0.0806,0.545,111.983,279907,4,rap
62,0.603,0.649,11,-5.887,1,0.105,0.0,0.117,0.712,0.343,128.815,231827,4,rap
59,0.423,0.536,7,-3.8,1,0.015,0.0,0.16,0.095,0.0895,71.313,313909,5,rap
0,0.907,0.765,4,-7.043,1,0.0512,0.0,0.426,0.153,0.896,142.992,188048,4,rap
54,0.591,0.8,1,-4.956,1,0.353,0.0,0.286,0.247,0.592,139.472,175462,4,rap
75,0.741,0.87,6,-3.494,0,0.00813,0.0,0.503,0.114,0.663,184.194,254723,4,rap
41,0.784,0.494,0,-5.76,1,0.0375,0.0,0.0409,0.102,0.175,111.979,221837,4,rap
76,0.746,0.873,7,-3.803,1,0.0244,0.0,0.128,0.354,0.817,148.075,222093,4,rap
83,0.74,0.613,8,-4.88,1,0.258,0.00372,0.145,0.123,0.473,75.023,166606,4,rap
83,0.797,0.533,0,-9.74,0,0.0172,0.000152,0.0412,0.103,0.329,131.036,146520,4,rap
76,0.689,0.564,2,-6.226,1,0.187,0.0,0.136,0.0721,0.123,185.023,212947,4,rap
60,0.691,0.736,0,-4.993,1,0.104,0.0,0.0321,0.111,0.0395,140.034,193510,4,rap
70,0.599,0.571,2,-4.998,1,0.198,0.0,0.0665,0.0969,0.285,151.974,206453,4,rap
78,0.433,0.778,4,-7.681,1,0.843,0.0,0.041,0.139,0.764,114.208,87561,4,rap
80,0.891,0.628,2,-7.863,1,0.00258,0.00019,0.0551,0.0504,0.552,134.966,267067,4,rap
33,0.797,0.519,11,-7.558,1,0.456,1.72e-06,0.359,0.112,0.326,151.918,134408,4,rap
77,0.825,0.572,6,-6.067,0,0.0079,0.0,0.0864,0.113,0.568,141.991,175954,4,rap
68,0.619,0.613,0,-5.83,1,0.0614,0.0,0.0796,0.117,0.483,82.419,232733,4,rap
70,0.816,0.582,8,-4.141,1,0.0794,5.84e-06,0.341,0.0916,0.542,160.004,136366,4,rap
83,0.809,0.545,7,-6.678,1,0.392,0.0,0.0735,0.151,0.244,97.008,180435,4,rap
57,0.802,0.82,10,-5.969,0,0.0579,0.0,0.146,0.149,0.613,164.005,172196,4,rap
56,0.689,0.61,10,-9.004,0,0.0836,0.0,0.217,0.36,0.119,134.923,235680,4,rap
58,0.815,0.76,6,-4.632,1,0.0242,0.0,0.331,0.203,0.729,81.537,183145,4,rap
61,0.728,0.633,0,-6.695,1,0.412,0.0,0.227,0.105,0.687,150.033,227602,4,rap
53,0.628,0.827,1,-3.139,0,0.0616,0.0,0.04,0.495,0.429,130.016,208627,4,rap
75,0.776,0.736,7,-4.612,1,0.0802,0.0,0.247,0.159,0.233,147.946,186945,4,rap
1,0.699,0.687,7,-3.997,0,0.308,3.63e-05,0.106,0.121,0.499,88.932,189977,4,rap
6,0.745,0.561,0,-4.869,1,0.0758,0.0,0.0807,0.133,0.449,77.557,248431,4,rap
12,0.785,0.431,10,-8.756,0,0.123,0.0,0.0364,0.0887,0.236,127.085,159382,4,rap
67,0.638,0.624,10,-5.37,1,0.0102,0.0,0.0798,0.0944,0.445,159.937,228720,4,rap
1,0.709,0.662,8,-4.55,1,0.00966,0.0,0.0766,0.108,0.439,150.046,218349,4,rap
0,0.758,0.932,3,-2.809,1,0.0558,0.0,0.0372,0.097,0.592,125.993,214246,4,rap
79,0.736,0.67,10,-6.702,1,0.186,0.0,0.311,0.114,0.845,130.032,169999,4,rap
5,0.674,0.726,11,-3.813,0,0.126,1.56e-06,0.141,0.115,0.443,160.067,144090,4,rap
86,0.908,0.621,1,-6.638,0,0.000282,5.39e-05,0.102,0.0958,0.421,150.011,177000,4,rap
76,0.618,0.717,7,-5.738,1,0.00256,0.0,0.318,0.625,0.603,190.05,196693,4,rap
64,0.886,0.525,8,-7.39,1,0.236,0.0,0.131,0.057,0.708,145.99,225205,4,rap
75,0.747,0.524,10,-6.807,0,0.0306,0.0,0.245,0.2,0.363,140.053,213132,4,rap
80,0.839,0.81,5,-5.274,0,0.501,0.0,0.0568,0.117,0.814,129.014,209269,4,rap
78,0.728,0.607,1,-8.417,0,0.133,0.0,0.132,0.0864,0.445,129.938,176702,4,rap
78,0.621,0.601,6,-5.616,0,0.0522,0.0,0.148,0.46,0.457,116.735,163636,5,rap
84,0.896,0.586,10,-6.687,0,0.104,0.0,0.0559,0.79,0.642,116.971,196653,4,rap
58,0.673,0.715,3,-5.239,0,0.1,0.0,0.0891,0.115,0.712,155.992,170853,4,rap
71,0.661,0.44,2,-9.104,1,0.457,0.0,0.0803,0.128,0.352,149.937,230400,4,rap
70,0.932,0.547,0,-7.787,0,0.0388,0.0,0.333,0.0924,0.695,94.998,176640,4,rap
55,0.739,0.484,9,-9.646,1,0.138,0.0,0.226,0.131,0.523,151.878,141987,4,rap
68,0.882,0.602,11,-5.554,1,0.0177,0.0,0.245,0.178,0.43,142.959,183011,4,rap
67,0.687,0.449,2,-10.061,1,0.109,0.0,0.154,0.282,0.229,142.048,199437,4,rap
65,0.75,0.789,2,-4.578,1,0.253,0.0,0.108,0.129,0.673,147.957,157133,4,rap
78,0.802,0.591,8,-4.895,1,0.0104,0.0,0.225,0.196,0.309,139.864,157712,4,rap
69,0.643,0.594,9,-5.191,0,0.0695,1.46e-05,0.0312,0.115,0.195,118.037,250142,4,rap
68,0.859,0.6,7,-4.63,0,0.071,0.0,0.301,0.353,0.568,123.017,244761,4,rap
55,0.413,0.13,0,-25.166,0,0.9,0.82,0.0336,0.111,0.0676,123.342,46837,1,rap
77,0.594,0.676,2,-5.808,1,0.135,0.0,0.344,0.163,0.472,143.477,181145,4,rap
0,0.651,0.631,6,-5.717,0,0.519,0.000579,0.0896,0.165,0.35,127.994,154424,4,rap
65,0.881,0.457,7,-8.191,0,0.0327,0.0,0.156,0.231,0.296,136.97,198913,4,rap
75,0.735,0.369,9,-9.682,0,0.334,0.0,0.0688,0.126,0.235,140.004,222997,4,rap
53,0.657,0.522,10,-7.632,1,0.156,0.0,0.397,0.0811,0.442,179.687,260333,4,rap
0,0.531,0.75,10,-5.831,0,0.00632,7.6e-05,0.111,0.117,0.198,169.954,200080,4,rap
51,0.497,0.489,11,-7.724,0,0.0576,9.91e-05,0.294,0.122,0.231,171.853,268187,4,rap
57,0.823,0.476,7,-8.951,1,0.0115,0.0,0.242,0.213,0.353,144.998,174067,4,rap
