popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
76,0.766,0.442,1,-8.558,1,0.000107,6.12e-05,0.356,0.111,0.39,201.8,181573,4,rap
75,0.918,0.58,10,-7.501,1,0.00108,6.12e-05,0.322,0.106,0.611,139.977,181415,4,rap
77,0.853,0.693,1,-6.87,1,0.0239,0.0,0.275,0.11,0.662,95.967,233787,4,rap
72,0.754,0.575,4,-8.393,0,0.045,0.00131,0.0682,0.276,0.491,86.009,205147,4,rap
73,0.852,0.553,1,-7.286,1,0.0559,0.0,0.187,0.332,0.656,142.079,205879,4,rap
74,0.777,0.414,6,-7.44,0,0.00421,2.73e-05,0.0946,0.0724,0.287,100.002,227880,4,rap
83,0.766,0.283,8,-10.33,0,0.111,0.0172,0.0846,0.115,0.144,97.04,219692,4,rap
80,0.912,0.412,7,-8.074,1,0.0165,0.0126,0.123,0.104,0.423,154.983,238614,4,rap
63,0.783,0.416,4,-9.84,0,0.213,0.0,0.135,0.103,0.165,87.073,245131,4,rap
68,0.793,0.524,8,-7.827,1,0.0319,0.0,0.156,0.156,0.579,86.325,174133,4,rap
80,0.476,0.161,8,-11.665,0,0.967,0.0381,0.0407,0.109,0.0908,119.614,133763,4,rap
80,0.816,0.538,6,-6.354,0,0.0142,0.000496,0.0617,0.099,0.156,97.054,210368,4,rap
71,0.739,0.491,1,-9.726,0,0.626,0.0,0.413,0.126,0.448,94.391,322160,4,rap
79,0.636,0.566,6,-7.16,0,0.365,0.000353,0.106,0.0917,0.425,151.894,235987,4,rap
80,0.891,0.628,2,-7.863,1,0.00258,0.00019,0.0551,0.0504,0.552,134.966,267067,4,rap
75,0.928,0.481,9,-9.35,0,0.105,0.0,0.287,0.176,0.613,134.007,210937,4,rap
74,0.779,0.572,6,-9.985,0,0.157,0.0,0.378,0.246,0.647,135.956,300160,4,rap
72,0.518,0.69,9,-6.15,1,0.128,0.0,0.107,0.176,0.59,77.837,205721,4,rap
