popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
39,0.394,0.0883,5,-20.867,1,0.964,0.00137,0.0538,0.0807,0.0914,121.678,308227,4,classique
48,0.21,0.101,2,-25.054,1,0.979,0.964,0.0418,0.106,0.0352,76.627,164387,3,classique
39,0.29,0.12,0,-18.045,1,0.942,0.503,0.0396,0.11,0.294,147.958,630320,4,classique
34,0.0941,0.0957,3,-24.472,1,0.884,0.258,0.0469,0.103,0.0375,66.019,376920,4,classique
40,0.125,0.0205,10,-24.87,1,0.993,0.888,0.044,0.111,0.093,84.244,282493,4,classique
43,0.467,0.237,7,-17.068,0,0.932,0.000116,0.164,0.151,0.23,107.11,249240,3,classique
48,0.11,0.0108,5,-34.892,1,0.983,0.944,0.0377,0.0755,0.0762,66.038,406867,4,classique
39,0.144,0.0572,5,-19.174,1,0.944,0.222,0.0479,0.226,0.0398,85.499,494731,4,classique
39,0.417,0.2,2,-19.13,1,0.94,0.237,0.0417,0.114,0.537,120.201,572000,4,classique
37,0.215,0.262,7,-13.525,0,0.976,0.445,0.0425,0.288,0.0922,75.554,391747,4,classique
41,0.434,0.15,2,-21.355,1,0.773,0.905,0.0424,0.11,0.465,137.118,250000,4,classique
